"rank","id","sharedMeaningId","label","definition","POS","japaneseTranslation","canonicalLine","dialogLineId","id","wordId","wordHeadId","wordRootId","wordInstanceId","wordUsageCount","headUsageCount","rootUsageCount","instanceUsageCount","headPick","rootPick","created","modified"
1530,41076,20612,ENTERTAINMENT,things that interest and amuse people,noun,娯楽、楽しみ,"Or ""Yeah, this magazine, AERA English, is great entertainment.""",,63998,41076,1787,405778,143684,0,207,123,156,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
1531,43644,21943,APPEAL,to request something formally or seriously,verb,訴える、懇願する,"...making a desperate appeal in a video message for help,...",,68560,43644,1549,400755,65543,0,170,52,42,1,1,2023-05-22 11:51:46.000,2024-05-14 06:46:14.000
1531,10631,4341,APPEAL,a quality that makes something desirable,noun,魅力,That should have mass appeal for all age groups.,,16706,10631,1549,400754,136455,0,170,25,27,0,1,2023-05-22 11:51:46.000,2023-05-22 11:54:07.000
1531,38640,19277,APPEAL,to be desirable,verb,魅力がある,Aren't those functions appealing?,,59996,38640,1549,400756,130860,0,170,54,20,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
1532,4678,2007,THREATEN,to cause possible harm or risk,verb,脅かす,It can cause security problems and threaten your physical safety.,,8060,4678,908,417370,306695,0,360,127,32,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
1533,67371,34918,WEIRD,very strange,adjective,変な,It will sound weird at first but you'll get used to it.,,108044,67371,2790,418776,47297,0,145,131,162,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
1534,16467,7138,BET,something to wager on,noun,確かに～だと思う,I bet you like Harry Potter.,,26776,16467,2146,16693,43714,0,210,128,180,1,1,2023-05-22 11:51:46.000,2023-05-22 11:53:42.000
1535,50677,25198,EFFICIENT,working without wasting time or energy,adjective,効率的な,A cashier must also be courteous and efficient.,,82808,50677,2299,405505,64922,0,250,126,150,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
1536,8015,3088,CHIP,a part of a computer,noun,(コンピュータ)半導体の小片,We have a new chip we call A5.,,12706,8015,1692,30978,331990,0,149,56,51,0,1,2023-05-22 11:51:46.000,2024-07-08 10:26:47.000
1536,2128,970,CHIP,fried potato,noun,ポテトチップス,"This chip is delicious and cheap, eat it.",,3673,2128,1692,402837,249146,0,149,60,2,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
1537,9239,3656,EMERGE,to come out into view,verb,現れる,...when it's ready to emerge and start its next phase of life.,,14569,9239,1324,405631,132869,0,134,40,32,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
1537,31307,15381,EMERGING,to become known or regarded as something,noun,現れる,"And each time, he emerged looking more and more frail.",,47868,31307,1324,405632,48336,0,134,80,2,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
1537,31310,15381,EMERGE,to become known or regarded as something,verb,現れる,"Someday, I will emerge as a successful businessman.",,47872,31310,1324,405632,328725,0,134,80,3,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
1538,47673,23799,JOURNALIST,a person who writes news reports,noun,記者,"As a journalist, I've decided to do what I know best: ask questions.",,76470,47673,1656,409233,322031,0,139,133,76,0,0,2023-05-22 11:51:46.000,2024-07-08 09:46:46.000
1539,13356,5610,SOFT,being smooth to the touch,adjective,やわらかい、なめらかな,The material is so soft as well.,,21599,13356,1099,416050,316702,0,198,20,20,0,1,2023-05-22 11:51:46.000,2023-05-22 11:54:09.000
1539,61563,31298,SOFT,"easy to cut or shape, not hard",adjective,柔らかい,The cats have very soft fur and love to be touched.,,100276,61563,1099,419553,128018,0,198,106,144,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
1540,52129,25840,FEDERAL,relating to the central government,adjective,連邦の,But you have to file a federal tax return.,,85777,52129,303,406456,105162,0,125,123,141,1,1,2023-05-22 11:51:46.000,2024-06-18 05:18:18.000
1541,35158,17439,VALUABLE,being worth a lot of money,adjective,価値のある、高価な,This makes their autographs rarer and more valuable.,,54099,35158,308,418343,54969,0,528,54,82,0,1,2023-05-22 11:51:46.000,2024-07-08 10:30:18.000
1541,44785,22476,VALUABLE,being important,adjective,貴重な,Time is a valuable resource.,,70653,44785,308,418344,310227,0,528,68,86,0,1,2023-05-22 11:51:46.000,2024-07-08 10:30:18.000
1542,101618,57266,CROP,plants that are grown on farms for food,noun,作物,"When you genetically modify a crop, you own it.",,154448,101618,2043,404116,326029,0,132,128,38,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
1543,16424,7123,MUSICIAN,a person whose job is to write or play music,noun,音楽家,He is different because he is a musician!,,26679,16424,229,410969,103140,0,1396,120,80,0,0,2023-05-22 11:51:46.000,2024-05-31 13:36:12.000
1544,41859,21000,PROPERTY,something owned by a person or group,noun,財産、所有物,﻿ Property can be anything that we own.,,65355,41859,869,413415,98168,0,147,92,109,1,1,2023-05-22 11:51:46.000,2024-05-01 09:33:29.000
1544,70344,36615,PROPERTY,a particular characteristic or quality,noun,特性,Energy instead is a property of things.,,112411,70344,869,413417,30128,0,147,27,5,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
1545,32160,15826,PRESERVE,to keep something in good condition,verb,保存する、保護する,"At the same time, they respect traditions and preserve them well.",,49218,32160,1945,413122,42824,0,143,113,85,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
1546,41106,20625,POVERTY,the state of being poor,noun,貧困,Widespread poverty prevents many from buying the food that they need.,,64066,41106,1993,412990,41653,0,129,129,157,1,1,2023-05-22 11:51:46.000,2024-05-02 13:38:13.000
1547,13387,5629,TRAP,to force to stay in a bad situation,verb,陥れる、閉じ込める,No person should trap themselves due to poverty.,,21641,13387,2403,185869,270031,0,183,71,2,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
1547,18787,8314,TRAP,to catch or to prevent from escaping,verb,わなを仕掛ける、捕らえる,Romans used clay filters to trap salt.,,30412,18787,2403,417734,317444,0,183,54,6,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
1548,14604,6300,POUR,to move in large amounts,verb,注ぐ,Pouring coffee is beneath me.,,23511,14604,963,412988,324668,0,163,43,1,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
1548,12026,5009,POUR,to flow continuously in a stream,verb,注ぐ、流す,I pour water on the seeds every day.,,18964,12026,963,135609,128032,0,163,88,94,1,1,2023-05-22 11:51:46.000,2024-05-31 12:10:22.000
1549,99530,55699,EVERYDAY,"used, seen, or happening daily",adjective,毎日の,Do you want more words to use in your everyday speech?,,151355,99530,29628,405953,320777,0,3158,118,188,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
1550,18056,7892,KNIFE,a tool used for cutting or as a weapon,noun,ナイフ,There is a knife.,,29427,18056,578,409370,68770,0,130,130,130,1,1,2023-05-22 11:51:46.000,2023-05-22 11:54:08.000
1551,52233,25896,FORMAL,done in an official and public manner,adjective,公式の,Apple states that they have yet to receive a formal request from Taiwan.,,85962,52233,1717,406948,331342,0,201,71,105,1,1,2023-05-22 11:51:46.000,2023-05-22 11:54:08.000
1551,41833,20986,FORMAL,using proper clothes and manners,adjective,正式の,"It's stiff, it's formal, it lacks pizzazz.",,65316,41833,1717,406946,141986,0,201,52,60,0,1,2023-05-22 11:51:46.000,2023-05-22 11:54:08.000
1552,27935,13493,TRICK,to make someone believe something that is not true,verb,だます,And you can almost trick yourself into thinking you're eating Doritos.,,42925,27935,1671,417801,316268,0,231,36,13,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
1552,70778,36856,TRICK,an effective way of doing something,noun,裏技,A pretty nifty and easy trick for you to try at home.,,113083,70778,1671,417797,307211,0,231,90,61,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
1553,50987,25347,STOMACH,the organ where food goes to be digested,noun,胃,Are you having any stomach problems?,,83419,50987,562,172115,150943,0,125,121,131,1,1,2023-05-22 11:51:46.000,2024-07-01 12:57:21.000
1554,56590,28473,DEFEAT,a failure to win,noun,敗北,Our defeat would mean the end of everything.,,92871,56590,2499,404453,5136,0,147,36,33,0,1,2023-05-22 11:51:46.000,2023-05-22 11:54:07.000
1554,49877,24826,DEFEAT,to win against someone,verb,負かす、倒す,We will defeat all of our enemies.,,81198,49877,2499,404451,98975,0,147,97,46,1,1,2023-05-22 11:51:46.000,2023-05-22 11:54:07.000
1555,45700,22873,EXPECTATION,a belief or hope that something is going to happen,noun,期待,She got angry when he did not meet her expectation.,,72465,45700,239,406101,315497,0,975,86,2,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
1555,101071,56838,EXPECTATION,a belief that something should happen in a certain way,noun,期待,...most succumb to the powerful persuasion of social expectation.,,153626,101071,239,406100,324929,0,975,42,29,0,1,2023-05-22 11:51:46.000,2023-05-22 11:54:07.000
1556,46145,23061,ORIGINALLY,at first or at the beginning,adverb,"もともとは, 最初は","If you think these words are originally English, you'd better think again.",,73420,46145,952,411789,322710,0,382,124,154,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
1557,14006,5977,PORT,a place where ships stop for cargo,noun,港,...by becoming Japan's first port...,,22556,14006,1086,412895,347911,0,133,121,134,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
1558,14692,6341,CRITICAL,being important or serious,adjective,決定的な、重要な,Officials say many of the injured are in critical condition.,,23668,14692,1346,404106,298187,0,245,116,156,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
1559,48908,24367,POLL,a survey of a group's opinion,noun,投票,The poll also found only 47 percent of voters view Obama favorably.,,79103,48908,1445,412832,308293,0,182,130,82,1,1,2023-05-22 11:51:46.000,2023-05-22 11:54:08.000
1560,1020,500,DIVIDE,to separate something into different parts,verb,分割する,We're going to divide the panel in two parts.,,1549,1020,1585,405077,17039,0,170,116,38,0,0,2023-05-22 11:51:46.000,2024-06-14 11:31:54.000
1561,49546,24674,INSTITUTION,an established organization,noun,機関,A bank is a government-licensed institution.,,80447,49546,867,408867,310257,0,134,119,61,0,0,2023-05-22 11:51:46.000,2024-06-06 13:45:13.000
1562,16431,7126,SUGGESTION,proposed or suggested plan or idea,noun,提案,Can I make a suggestion?,,26691,16431,257,416704,319489,0,478,127,39,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
1563,12981,5435,PREPARATION,the act of getting something ready,noun,準備,The lectures are very effective for test preparation.,,20900,12981,753,413088,284730,0,879,94,143,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
1564,5142,2178,ATTACH,to join one thing to another,verb,くっつける,Replace it with a normal photo and attach it to the wall.,,8849,5142,1988,401116,306515,0,162,126,41,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
1565,46274,23133,LAWYER,someone who gives legal advice,noun,弁護士,But I want him to become a lawyer!,,73713,46274,779,409547,98453,0,126,126,88,1,1,2023-05-22 11:51:46.000,2024-04-30 12:39:35.000
1566,45116,22633,SCIENTIFIC,relating to science or its methods,adjective,科学の,But there is not a lot of scientific proof that this is so.,,71318,45116,814,415162,87609,0,1234,115,161,0,1,2023-05-22 11:51:46.000,2024-06-05 01:53:33.000
1567,16396,7114,INSTALL,to set up and prepare for use,verb,取り付ける,"First, you must install the program on your laptop.",,26631,16396,2062,408852,108364,0,172,121,55,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
1568,44582,22385,PHOTOGRAPH,to take a picture of something,verb,写真を撮る,He's been trying to photograph this bird for six weeks.,,70231,44582,554,412511,308040,0,705,43,24,0,1,2023-05-22 11:51:46.000,2024-05-03 09:39:32.000
1568,46817,23407,PHOTOGRAPH,a picture taken with a camera,noun,写真,This is an interesting photograph.,,74811,46817,554,412512,326967,0,705,82,51,0,0,2023-05-22 11:51:46.000,2024-07-01 20:38:52.000
1569,34850,17280,DEFEND,to argue in support of something,verb,擁護する,"In the US, President Donald Trump has continued to defend his executive order,...",,53518,34850,1117,46858,43277,0,167,49,11,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
1569,28102,13596,DEFEND,to keep safe from attack or danger,verb,予防する、防ぐ,They'll help defend against colds.,,43133,28102,1117,404458,47703,0,167,76,80,1,1,2023-05-22 11:51:46.000,2024-05-13 05:53:32.000
1570,44597,22391,PROTECTION,the act of keeping away from danger,noun,保護,They used oils and creams for protection against the sun and dry winds.,,70259,44597,736,413460,64606,0,756,108,159,0,1,2023-05-22 11:51:46.000,2024-05-21 10:27:27.000
1571,40461,20266,COMPLICATED,difficult to understand or deal with,adjective,複雑な,It was complicated to make and the materials were expensive.,,62996,40461,2363,211000,34082,0,141,111,152,1,1,2023-05-22 11:51:46.000,2024-06-24 13:45:39.000
1572,25421,12186,INTEND,to plan to do or be something,verb,意図する,We intend to create more meeting spaces.,,39316,25421,1414,408916,88651,0,136,121,55,1,1,2023-05-22 11:51:46.000,2023-05-22 11:54:08.000
1573,71250,37124,MYSTERY,something strange or unknown,noun,神秘、謎,"How they erected these, how they carved them, is still a mystery.",,113815,71250,1208,410996,145376,0,167,118,126,1,1,2023-05-22 11:51:46.000,2024-06-19 16:59:33.000
1574,38420,19169,VAN,a truck with an enclosed cargo space,noun,ワンボックス車,The van arrived to drop off the furniture.,,59536,38420,1802,418355,158150,0,141,124,134,1,1,2023-05-22 11:51:46.000,2024-07-08 03:35:33.000
1575,42684,21391,CENT,a small unit of money,noun,セント,A penny is worth only one cent.,,66960,42684,959,402640,245448,0,120,120,17,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
1576,31827,15646,CORE,the most important part of something,noun,核、中心,The core of Starbucks philosophy...,,48687,31827,1593,403843,132809,0,142,88,135,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
1576,3259,1411,CORE,the center of an object,noun,芯,Throw away the core.,,5816,3259,1593,40111,36962,0,142,26,31,0,1,2023-05-22 11:51:46.000,2023-05-22 11:53:45.000
1577,62074,31589,MIRROR,a piece of glass that reflects light,noun,鏡,"You have to practice in front of a mirror, watching yourself speak.",,101031,62074,1228,410658,45587,0,142,126,138,1,1,2023-05-22 11:51:46.000,2024-07-05 06:19:52.000
1578,44657,22419,CHAMPION,a first place winner in a competition,noun,優勝者,"""My dream is to be a world tennis champion.""",,70397,44657,2170,29537,263700,0,269,116,99,1,1,2023-05-22 11:51:46.000,2023-05-22 11:53:43.000
1579,31859,15660,EMPLOYER,a person or company that gives jobs,noun,雇い主,An employer has to pay for new job training a worker needs.,,48738,31859,1069,405658,305141,0,882,115,68,0,1,2023-05-22 11:51:46.000,2024-07-08 09:46:15.000
1580,42557,21332,PROPER,appropriate for a particular purpose,adjective,適切な,They'll put you on the proper medication.,,66739,42557,1633,413413,327749,0,316,123,149,0,1,2023-05-22 11:51:46.000,2024-04-29 09:21:34.000
1581,4320,1840,RETIRE,to stop working at a certain age,verb,引退する,Do you wanna retire sooner?,,7436,4320,1982,414553,298795,0,219,118,53,0,1,2023-05-22 11:51:46.000,2024-04-26 14:55:02.000
1582,37397,18583,GATE,a kind of door in a wall or fence,noun,門,"Finally, he found the gate to the palace.",,57913,37397,1098,407230,308411,0,123,62,63,0,1,2023-05-22 11:51:46.000,2023-05-22 11:54:08.000
1582,16185,7030,GATE,an entrance or exit,noun,ゲート,"After the check-in, we will take her to the gate and then to the aircraft.",,26204,16185,1098,74441,124590,0,123,53,65,1,1,2023-05-22 11:51:46.000,2024-05-02 13:38:46.000
1583,25518,12225,GOLF,a game where a ball is hit with clubs,noun,ゴルフ,Golf is also very popular and is considered a high status sport.,,39448,25518,1522,407413,54156,0,168,125,140,1,1,2023-05-22 11:51:46.000,2024-04-25 14:47:38.000
1584,47393,23677,SYMPTOM,a change in your body caused by illness,noun,症状,"﻿It's another symptom of the Parkinson's, isn't it?",,75913,47393,1958,416973,217269,0,127,116,9,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
1585,236599,188635,JOKE,something done to make people laugh,noun,冗談,"Perhaps, you did not laugh or even smile at this joke.",,292640,236599,1095,409227,188391,0,159,117,101,1,1,2023-05-22 11:51:46.000,2023-05-22 11:54:08.000
